ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-05-03,1465.8714327380385,-1870.6779582427782,3506.281493105261,1465.8714327380385,1465.8714327380385,-550.8414621451083,-550.8414621451083,-550.8414621451083,21.3664998259961,21.3664998259961,21.3664998259961,-572.2079619711044,-572.2079619711044,-572.2079619711044,0.0,0.0,0.0,915.0299705929302
2014-05-04,1465.989577148426,-1788.1041176996605,3660.274967279618,1465.989577148426,1465.989577148426,-381.3004830573659,-381.3004830573659,-381.3004830573659,203.61296027458178,203.61296027458178,203.61296027458178,-584.9134433319477,-584.9134433319477,-584.9134433319477,0.0,0.0,0.0,1084.68909409106
2014-05-05,1466.1077215588136,-1324.0527780565687,3978.7498464693253,1466.1077215588136,1466.1077215588136,-183.49182615918457,-183.49182615918457,-183.49182615918457,411.6149411056508,411.6149411056508,411.6149411056508,-595.1067672648354,-595.1067672648354,-595.1067672648354,0.0,0.0,0.0,1282.6158953996292
2014-05-06,1466.225865969201,-2109.0752690302247,3375.964895347846,1466.225865969201,1466.225865969201,-774.3419325049898,-774.3419325049898,-774.3419325049898,-172.00787204988512,-172.00787204988512,-172.00787204988512,-602.3340604551048,-602.3340604551048,-602.3340604551048,0.0,0.0,0.0,691.8839334642113
2014-05-07,1466.3440103795886,-2806.6453277927976,2459.8138808666545,1466.3440103795886,1466.3440103795886,-1646.6019093564933,-1646.6019093564933,-1646.6019093564933,-1040.392550489524,-1040.392550489524,-1040.392550489524,-606.2093588669693,-606.2093588669693,-606.2093588669693,0.0,0.0,0.0,-180.2578989769047
2014-05-08,1466.462154789976,-1707.977917175851,3709.6576446401023,1466.462154789976,1466.462154789976,-450.35166308908134,-450.35166308908134,-450.35166308908134,156.07468268995478,156.07468268995478,156.07468268995478,-606.4263457790361,-606.4263457790361,-606.4263457790361,0.0,0.0,0.0,1016.1104917008947
2014-05-09,1466.5802992003635,-1355.3134888648688,4037.6961131247213,1466.5802992003635,1466.5802992003635,-183.03632968930395,-183.03632968930395,-183.03632968930395,419.73133864170467,419.73133864170467,419.73133864170467,-602.7676683310086,-602.7676683310086,-602.7676683310086,0.0,0.0,0.0,1283.5439695110595
2014-05-10,1466.6984436107512,-1761.861875824566,3800.508810131001,1466.6984436107512,1466.6984436107512,-573.7451105680051,-573.7451105680051,-573.7451105680051,21.366499824293214,21.366499824293214,21.366499824293214,-595.1116103922983,-595.1116103922983,-595.1116103922983,0.0,0.0,0.0,892.9533330427461
2014-05-11,1466.8165880211386,-1660.3748688194082,3876.655960380808,1466.8165880211386,1466.8165880211386,-379.8230181322235,-379.8230181322235,-379.8230181322235,203.61296027527902,203.61296027527902,203.61296027527902,-583.4359784075025,-583.4359784075025,-583.4359784075025,0.0,0.0,0.0,1086.993569888915
2014-05-12,1466.934732431526,-1335.6561409356584,3965.3916674634147,1466.934732431526,1466.934732431526,-156.20419705588827,-156.20419705588827,-156.20419705588827,411.61494110529776,411.61494110529776,411.61494110529776,-567.8191381611861,-567.8191381611861,-567.8191381611861,0.0,0.0,0.0,1310.7305353756378
2014-05-13,1467.0528768419138,-2152.0066680797663,3544.9334840896963,1467.0528768419138,1467.0528768419138,-720.4460938546222,-720.4460938546222,-720.4460938546222,-172.00787204602693,-172.00787204602693,-172.00787204602693,-548.4382218085952,-548.4382218085952,-548.4382218085952,0.0,0.0,0.0,746.6067829872916
2014-05-14,1467.1710212523012,-2822.3263569574733,2464.1967206705854,1467.1710212523012,1467.1710212523012,-1565.9571542311887,-1565.9571542311887,-1565.9571542311887,-1040.3925504899557,-1040.3925504899557,-1040.3925504899557,-525.5646037412331,-525.5646037412331,-525.5646037412331,0.0,0.0,0.0,-98.78613297888751
2014-05-16,1467.4073100730761,-1345.2101858933036,4086.8573001268796,1467.4073100730761,1467.4073100730761,-51.11982549411723,-51.11982549411723,-51.11982549411723,419.7313386407941,419.7313386407941,419.7313386407941,-470.8511641349113,-470.8511641349113,-470.8511641349113,0.0,0.0,0.0,1416.2874845789588
2014-05-17,1467.5254544834636,-1649.7186627263602,3838.4205750968795,1467.5254544834636,1467.5254544834636,-418.5837888276411,-418.5837888276411,-418.5837888276411,21.3664998248898,21.3664998248898,21.3664998248898,-439.9502886525309,-439.9502886525309,-439.9502886525309,0.0,0.0,0.0,1048.9416656558224
2014-05-18,1467.643598893851,-1401.617743786715,3984.033559858279,1467.643598893851,1467.643598893851,-203.79715949234102,-203.79715949234102,-203.79715949234102,203.61296027597638,203.61296027597638,203.61296027597638,-407.41011976831743,-407.41011976831743,-407.41011976831743,0.0,0.0,0.0,1263.84643940151
2014-05-19,1467.7617433042385,-1318.8867906175894,4439.263776891627,1467.7617433042385,1467.7617433042385,37.78941843793914,37.78941843793914,37.78941843793914,411.61494110623494,411.61494110623494,411.61494110623494,-373.82552266829583,-373.82552266829583,-373.82552266829583,0.0,0.0,0.0,1505.5511617421776
2014-05-20,1467.8798877146262,-1734.8892848910493,3669.7783325760056,1467.8798877146262,1467.8798877146262,-511.8229822467905,-511.8229822467905,-511.8229822467905,-172.00787204676467,-172.00787204676467,-172.00787204676467,-339.8151102000259,-339.8151102000259,-339.8151102000259,0.0,0.0,0.0,956.0569054678357
2014-05-21,1467.9980321250139,-2599.717974895621,2855.927265326692,1467.9980321250139,1467.9980321250139,-1346.3981896166802,-1346.3981896166802,-1346.3981896166802,-1040.3925504896415,-1040.3925504896415,-1040.3925504896415,-306.005639127039,-306.005639127039,-306.005639127039,0.0,0.0,0.0,121.59984250833372
2014-05-22,1468.1161765354013,-1195.6471762699257,4148.125325172253,1468.1161765354013,1468.1161765354013,-116.941747738537,-116.941747738537,-116.941747738537,156.07468269129228,156.07468269129228,156.07468269129228,-273.01643042982926,-273.01643042982926,-273.01643042982926,0.0,0.0,0.0,1351.1744287968643
2014-05-23,1468.2343209457888,-977.4663892917266,4335.956086674603,1468.2343209457888,1468.2343209457888,178.2870970376484,178.2870970376484,178.2870970376484,419.73133864084406,419.73133864084406,419.73133864084406,-241.4442416031956,-241.4442416031956,-241.4442416031956,0.0,0.0,0.0,1646.5214179834372
2014-05-24,1468.3524653561763,-1355.7483630075003,4097.066238704298,1468.3524653561763,1468.3524653561763,-190.48249736385938,-190.48249736385938,-190.48249736385938,21.366499826288877,21.366499826288877,21.366499826288877,-211.84899719014825,-211.84899719014825,-211.84899719014825,0.0,0.0,0.0,1277.8699679923168
2014-05-25,1468.4706097665637,-1497.2736901832343,4046.6820883461905,1468.4706097665637,1468.4706097665637,18.872209255302803,18.872209255302803,18.872209255302803,203.61296027433892,203.61296027433892,203.61296027433892,-184.74075101903608,-184.74075101903608,-184.74075101903608,0.0,0.0,0.0,1487.3428190218665
2014-05-26,1468.5887541769512,-1094.2156812170963,4270.9744550470605,1468.5887541769512,1468.5887541769512,251.0467301438794,251.0467301438794,251.0467301438794,411.61494110588194,411.61494110588194,411.61494110588194,-160.56821096200255,-160.56821096200255,-160.56821096200255,0.0,0.0,0.0,1719.6354843208305
2014-05-27,1468.7068985873386,-1535.7532822001356,3886.0905506059567,1468.7068985873386,1468.7068985873386,-311.71697795569446,-311.71697795569446,-311.71697795569446,-172.00787204792744,-172.00787204792744,-172.00787204792744,-139.70910590776703,-139.70910590776703,-139.70910590776703,0.0,0.0,0.0,1156.989920631644
2014-05-28,1468.8250429977263,-2618.662983800355,3022.9426163911717,1468.8250429977263,1468.8250429977263,-1162.855167175159,-1162.855167175159,-1162.855167175159,-1040.3925504895003,-1040.3925504895003,-1040.3925504895003,-122.46261668565904,-122.46261668565904,-122.46261668565904,0.0,0.0,0.0,305.96987582256725
2014-05-30,1469.0613318185015,-939.0386641078637,4468.984985499465,1469.0613318185015,1469.0613318185015,320.14963277867344,320.14963277867344,320.14963277867344,419.7313386418232,419.7313386418232,419.7313386418232,-99.58170586314975,-99.58170586314975,-99.58170586314975,0.0,0.0,0.0,1789.210964597175
2014-05-31,1469.179476228889,-1272.0590497957114,4032.9018302080626,1469.179476228889,1469.179476228889,-72.7498905257745,-72.7498905257745,-72.7498905257745,21.366499825735698,21.366499825735698,21.366499825735698,-94.1163903515102,-94.1163903515102,-94.1163903515102,0.0,0.0,0.0,1396.4295857031143
2014-06-01,1469.2976206392764,-1293.9946492710715,4194.988695518372,1469.2976206392764,1469.2976206392764,111.01013843610248,111.01013843610248,111.01013843610248,203.6129602761473,203.6129602761473,203.6129602761473,-92.60282184004484,-92.60282184004484,-92.60282184004484,0.0,0.0,0.0,1580.307759075379
2014-06-02,1469.4157650496638,-882.1114350945461,4426.291322970819,1469.4157650496638,1469.4157650496638,316.70140450238694,316.70140450238694,316.70140450238694,411.61494110552906,411.61494110552906,411.61494110552906,-94.91353660314212,-94.91353660314212,-94.91353660314212,0.0,0.0,0.0,1786.1171695520507
2014-06-03,1469.5339097910062,-1440.3523811727828,3998.552322166144,1469.5339097910062,1469.5339097910062,-272.852575230019,-272.852575230019,-272.852575230019,-172.00787204824013,-172.00787204824013,-172.00787204824013,-100.84470318177887,-100.84470318177887,-100.84470318177887,0.0,0.0,0.0,1196.6813345609871
2014-06-04,1469.6520545323485,-2597.5572287226723,3022.34272808879,1469.6520545323485,1469.6520545323485,-1150.5163208207373,-1150.5163208207373,-1150.5163208207373,-1040.392550489932,-1040.392550489932,-1040.392550489932,-110.12377033080536,-110.12377033080536,-110.12377033080536,0.0,0.0,0.0,319.13573371161124
2014-06-06,1469.888344015033,-1128.0091951141903,4409.3763830458865,1469.888344015033,1469.888344015033,282.38309679182385,282.38309679182385,282.38309679182385,419.73133864187315,419.73133864187315,419.73133864187315,-137.34824185004936,-137.34824185004936,-137.34824185004936,0.0,0.0,0.0,1752.2714408068568
2014-06-07,1470.0064887563756,-1454.2006608068866,4151.145389777957,1470.0064887563756,1470.0064887563756,-133.1271524050677,-133.1271524050677,-133.1271524050677,21.366499826332284,21.366499826332284,21.366499826332284,-154.4936522314,-154.4936522314,-154.4936522314,0.0,0.0,0.0,1336.8793363513078
2014-06-08,1470.1246334977177,-1032.3682285260975,4156.561463739403,1470.1246334977177,1470.1246334977177,30.202664792077847,30.202664792077847,30.202664792077847,203.61296027573343,203.61296027573343,203.61296027573343,-173.41029548365557,-173.41029548365557,-173.41029548365557,0.0,0.0,0.0,1500.3272982897956
2014-06-09,1470.24277823906,-1225.6523870671429,4399.406317884009,1470.24277823906,1470.24277823906,217.97494786350165,217.97494786350165,217.97494786350165,411.6149411051987,411.6149411051987,411.6149411051987,-193.639993241697,-193.639993241697,-193.639993241697,0.0,0.0,0.0,1688.2177261025618
2014-06-10,1470.3609229804024,-1491.2483006085347,3615.7430590427343,1470.3609229804024,1470.3609229804024,-386.73091523922676,-386.73091523922676,-386.73091523922676,-172.00787204710494,-172.00787204710494,-172.00787204710494,-214.7230431921218,-214.7230431921218,-214.7230431921218,0.0,0.0,0.0,1083.6300077411756
2014-06-13,1470.7153572044294,-1320.2132024350121,4192.222947260769,1470.7153572044294,1470.7153572044294,141.021030849815,141.021030849815,141.021030849815,419.7313386419232,419.7313386419232,419.7313386419232,-278.71030779210815,-278.71030779210815,-278.71030779210815,0.0,0.0,0.0,1611.7363880542443
2014-06-14,1470.8335019457716,-1612.1351873331419,3872.7057029646676,1470.8335019457716,1470.8335019457716,-277.6006162893846,-277.6006162893846,-277.6006162893846,21.366499824629496,21.366499824629496,21.366499824629496,-298.9671161140141,-298.9671161140141,-298.9671161140141,0.0,0.0,0.0,1193.232885656387
2014-06-15,1470.951646687114,-1215.0000586677313,4132.281601342417,1470.951646687114,1470.951646687114,-114.5163668647743,-114.5163668647743,-114.5163668647743,203.61296027409603,203.61296027409603,203.61296027409603,-318.12932713887034,-318.12932713887034,-318.12932713887034,0.0,0.0,0.0,1356.4352798223397
2014-06-16,1471.0697914284563,-1156.0901279599886,4295.180470409261,1471.0697914284563,1471.0697914284563,75.67912269742898,75.67912269742898,75.67912269742898,411.61494110569816,411.61494110569816,411.61494110569816,-335.9358184082692,-335.9358184082692,-335.9358184082692,0.0,0.0,0.0,1546.7489141258852
2014-06-17,1471.1879361697986,-1932.0959367839293,3617.629838059785,1471.1879361697986,1471.1879361697986,-524.1885532162597,-524.1885532162597,-524.1885532162597,-172.0078720478427,-172.0078720478427,-172.0078720478427,-352.18068116841704,-352.18068116841704,-352.18068116841704,0.0,0.0,0.0,946.9993829535389
2014-06-18,1471.306080911141,-2636.960722555162,2825.4799023962805,1471.306080911141,1471.306080911141,-1407.1076604828284,-1407.1076604828284,-1407.1076604828284,-1040.392550489563,-1040.392550489563,-1040.392550489563,-366.7151099932654,-366.7151099932654,-366.7151099932654,0.0,0.0,0.0,64.1984204283126
2014-06-20,1471.5423703938254,-1205.7987723661768,4174.280998528411,1471.5423703938254,1471.5423703938254,29.38921294447478,29.38921294447478,29.38921294447478,419.73133864243766,419.73133864243766,419.73133864243766,-390.34212569796284,-390.34212569796284,-390.34212569796284,0.0,0.0,0.0,1500.9315833383002
2014-06-21,1471.6605151351678,-1656.8822679010782,3775.9020366687228,1471.6605151351678,1471.6605151351678,-378.0490952738315,-378.0490952738315,-378.0490952738315,21.366499826028495,21.366499826028495,21.366499826028495,-399.41559509985996,-399.41559509985996,-399.41559509985996,0.0,0.0,0.0,1093.6114198613363
2014-06-22,1471.7786598765101,-1487.841772754159,3893.133775554502,1471.7786598765101,1471.7786598765101,-203.11981437284098,-203.11981437284098,-203.11981437284098,203.61296027479327,203.61296027479327,203.61296027479327,-406.73277464763424,-406.73277464763424,-406.73277464763424,0.0,0.0,0.0,1268.6588455036692
2014-06-23,1471.8968046178525,-1240.6566179530564,4288.56926520363,1471.8968046178525,1471.8968046178525,-0.7859046018885446,-0.7859046018885446,-0.7859046018885446,411.6149411053453,411.6149411053453,411.6149411053453,-412.4008457072338,-412.4008457072338,-412.4008457072338,0.0,0.0,0.0,1471.110900015964
2014-06-24,1472.0149493591948,-1680.7685965576234,3692.4046001216484,1472.0149493591948,1472.0149493591948,-588.5705142998889,-588.5705142998889,-588.5705142998889,-172.00787204858045,-172.00787204858045,-172.00787204858045,-416.5626422513086,-416.5626422513086,-416.5626422513086,0.0,0.0,0.0,883.4444350593059
2014-06-25,1472.1330941005372,-2785.284913586264,2672.1916923978138,1472.1330941005372,1472.1330941005372,-1459.7817637436644,-1459.7817637436644,-1459.7817637436644,-1040.3925504892482,-1040.3925504892482,-1040.3925504892482,-419.38921325441623,-419.38921325441623,-419.38921325441623,0.0,0.0,0.0,12.351330356872722
2014-06-27,1472.3693835832219,-1302.72158849183,4266.475140311814,1472.3693835832219,1472.3693835832219,-2.0829945277775326,-2.0829945277775326,-2.0829945277775326,419.73133864152703,419.73133864152703,419.73133864152703,-421.8143331693046,-421.8143331693046,-421.8143331693046,0.0,0.0,0.0,1470.2863890554443
2014-06-28,1472.4875283245642,-1579.9690377631093,3864.882471812912,1472.4875283245642,1472.4875283245642,-400.45771798307436,-400.45771798307436,-400.45771798307436,21.36649982547533,21.36649982547533,21.36649982547533,-421.82421780854975,-421.82421780854975,-421.82421780854975,0.0,0.0,0.0,1072.0298103414898
2014-06-29,1472.6056730659063,-1327.904055554147,3924.9791829378014,1472.6056730659063,1472.6056730659063,-217.69287118723562,-217.69287118723562,-217.69287118723562,203.61296027437936,203.61296027437936,203.61296027437936,-421.305831461615,-421.305831461615,-421.305831461615,0.0,0.0,0.0,1254.9128018786707
2014-06-30,1472.723817807249,-1309.5983729902496,3999.515028365143,1472.723817807249,1472.723817807249,-8.837865486489394,-8.837865486489394,-8.837865486489394,411.6149411058448,411.6149411058448,411.6149411058448,-420.45280659233424,-420.45280659233424,-420.45280659233424,0.0,0.0,0.0,1463.8859523207595
2014-07-01,1472.841962548591,-1938.0691942162618,3698.3967386933023,1472.841962548591,1472.841962548591,-591.4496826987443,-591.4496826987443,-591.4496826987443,-172.00787204702024,-172.00787204702024,-172.00787204702024,-419.441810651724,-419.441810651724,-419.441810651724,0.0,0.0,0.0,881.3922798498468
2014-07-02,1472.9601072899334,-2597.539499602094,2868.2930785660596,1472.9601072899334,1472.9601072899334,-1458.8197213762514,-1458.8197213762514,-1458.8197213762514,-1040.3925504896802,-1040.3925504896802,-1040.3925504896802,-418.4271708865713,-418.4271708865713,-418.4271708865713,0.0,0.0,0.0,14.14038591368194
2014-07-04,1473.196396772618,-1149.468108764151,4447.423306019181,1473.196396772618,1473.196396772618,2.8631685699440124,2.8631685699440124,2.8631685699440124,419.73133864157694,419.73133864157694,419.73133864157694,-416.8681700716329,-416.8681700716329,-416.8681700716329,0.0,0.0,0.0,1476.059565342562
